Proveedor,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Unidades CROSS,Unidades PICK,Unidades DEV,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,05/10/2021,2455009,ANTONIO BANDERAS,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,209,,,14254.47,,,37.39,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,05/10/2021,2455009,BENETTON,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,286,,,23472.66,,,51.17,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,05/10/2021,2455009,ROYAL REGIMENT,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,160,,,3670.87,,,28.63,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,05/10/2021,2455009,SHAKIRA,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,86,,,4864.16,,,15.39,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,05/10/2021,2455009,AGATA,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,6,,,339.36,,,1.07,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,24/09/2021,2451889,ADOLFO DOMINGUEZ,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,64,,,6060.8,,,11.45,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,29/09/2021,2453805,ANTONIO BANDERAS,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,29,,,1640.24,,,5.19,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,29/09/2021,2453805,BENETTON,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,95,,,7896.48,,,17.00,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,29/09/2021,2453805,SHAKIRA,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,36,,,2036.16,,,6.44,,
PUIG PERU S.A.,BELLEZA,PERF. SEMI-SELECTIVA,29/09/2021,2452572,ROYAL REGIMENT,J&C,TERCERAS,CD Villa El Salvador,0.18,0.00,0.00,1118,,,37139.96,,,200.02,,
PUTNAM INVESTMENT S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,06/10/2021,2451109,JOCKEY,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,220,,,15840,,,49.20,,
PUTNAM INVESTMENT S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,18/10/2021,2457453,JOCKEY,PQ,TERCERAS,CD Villa El Salvador,0.17,0.00,0.00,1347,,,22126.13,,,233.57,,
PUTNAM INVESTMENT S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,18/10/2021,2457453,JOCKEY,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,1160,,,37874.11,,,259.42,,
PUTNAM INVESTMENT S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,23/09/2021,2450119,JOCKEY,PQ,TERCERAS,CD Villa El Salvador,0.17,0.00,0.00,1278,,,20070.28,,,221.61,,
PUTNAM INVESTMENT S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,23/09/2021,2450119,JOCKEY,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,903,,,28755.04,,,201.95,,
PUTNAM INVESTMENT S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,23/09/2021,2450118,JOCKEY,PQ,TERCERAS,CD Villa El Salvador,0.00,0.17,0.00,,18,,,202.72,,,3.12,
PUTNAM INVESTMENT S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,23/09/2021,2450118,JOCKEY,FLT,TERCERAS,CD Villa El Salvador,0.00,0.93,0.00,,34,,,975.48,,,31.56,
PUTNAM INVESTMENT S.A.C.,HOMBRE,ROPA INTERIOR HOMBRE,23/09/2021,2451110,JOCKEY,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,180,,,12960,,,40.26,,
REPRIND S.A.C.,MUJER,MARCAS CORSETERIA NACIONAL,01/10/2021,2453966,KOKETA,PQ,TERCERAS,CD Villa El Salvador,0.17,0.00,0.00,1137,,,29732.67,,,197.16,,
REPRIND S.A.C.,MUJER,CORSETERIA MARCA PROPIA,01/10/2021,2453857,INDEX,RTW,PROPIAS,CD Villa El Salvador,0.54,0.00,0.00,1960,,,35910,,,1052.00,,
REPRIND S.A.C.,MUJER,CORSETERIA MARCA PROPIA,01/10/2021,2453864,INDEX,RTW,PROPIAS,CD Villa El Salvador,0.00,2.38,0.00,,1660,,,33615,,,3947.47,
REPRIND S.A.C.,MUJER,CORSETERIA MARCA PROPIA,09/10/2021,2453857,INDEX,RTW,PROPIAS,CD Villa El Salvador,0.54,0.00,0.00,1400,,,27297.2,,,751.43,,
REPRIND S.A.C.,MUJER,CORSETERIA MARCA PROPIA,09/10/2021,2453856,INDEX,RTW,PROPIAS,CD Villa El Salvador,0.00,2.38,0.00,,3600,,,70192.8,,,8560.77,
REPRIND S.A.C.,MUJER,CORSETERIA MARCA PROPIA,09/10/2021,2453865,INDEX,RTW,PROPIAS,CD Villa El Salvador,0.54,0.00,0.00,280,,,5670,,,150.29,,
REPRIND S.A.C.,MUJER,CORSETERIA MARCA PROPIA,09/10/2021,2453864,INDEX,RTW,PROPIAS,CD Villa El Salvador,0.00,2.38,0.00,,520,,,10530,,,1236.56,
REPRIND S.A.C.,MUJER,CORSETERIA MARCA PROPIA,02/10/2021,2453856,INDEX,RTW,PROPIAS,CD Villa El Salvador,0.00,2.38,0.00,,5540,,,101865,,,13174.07,
REPRIND S.A.C.,MUJER,CORSETERIA MARCA PROPIA,02/10/2021,2453865,INDEX,RTW,PROPIAS,CD Villa El Salvador,0.54,0.00,0.00,840,,,17010,,,450.86,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,14/10/2021,2457230,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,5.85,0.00,0.00,13,,,19897.84,,,76.03,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,14/10/2021,2456892,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,5.85,0.00,0.00,10,,,9122.78,,,58.48,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,14/10/2021,2457236,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,5.85,0.00,0.00,12,,,11798.53,,,70.18,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,15/10/2021,2457238,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,5.85,0.00,0.00,18,,,24459.28,,,105.27,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,15/10/2021,2457239,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,5.85,0.00,0.00,24,,,31285.2,,,140.36,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,15/10/2021,2457241,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,5.85,0.00,0.00,18,,,24081.7,,,105.27,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,15/10/2021,2457237,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,5.85,0.00,0.00,30,,,45284.48,,,175.45,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,15/10/2021,5460076508,ROSEN,BT - OTROS,TERCERAS,CD Villa El Salvador,0.00,0.00,33.69,,,2,,,4323,,,67.38
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,11/10/2021,5460076323,ROSEN,PQ,TERCERAS,CD Villa El Salvador,0.00,0.00,0.17,,,1,,,1235,,,0.17
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,11/10/2021,5460076323,ROSEN,BT - OTROS,TERCERAS,CD Villa El Salvador,0.00,0.00,33.69,,,7,,,15684,,,235.84
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,11/10/2021,5460076324,ROSEN,BT - OTROS,TERCERAS,CD Villa El Salvador,0.00,0.00,33.69,,,1,,,1818,,,33.69
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,27/09/2021,5460075970,ROSEN,BT - OTROS,TERCERAS,CD Villa El Salvador,0.00,0.00,33.69,,,2,,,3209,,,67.38
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,27/09/2021,5460075971,ROSEN,BT - OTROS,TERCERAS,CD Villa El Salvador,0.00,0.00,33.69,,,1,,,736,,,33.69
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,20/10/2021,5460076827,ROSEN,BT - OTROS,TERCERAS,CD Villa El Salvador,0.00,0.00,33.69,,,1,,,21,,,33.69
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,20/10/2021,2458944,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,5.85,0.00,0.00,20,,,35681.2,,,116.96,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,04/10/2021,2453937,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,5.85,0.00,0.00,28,,,43912.95,,,163.75,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,28/09/2021,2452766,ROSEN,SB,TERCERAS,CD Villa El Salvador,0.49,0.00,0.00,142,,,14617.56,,,70.17,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,28/09/2021,2452766,ROSEN,SBN,TERCERAS,CD Villa El Salvador,0.43,0.00,0.00,3,,,512.91,,,1.29,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,30/09/2021,5460076146,ROSEN,BT - OTROS,TERCERAS,CD Villa El Salvador,0.00,0.00,33.69,,,2,,,7057,,,67.38
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,13/10/2021,2456604,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,5.85,0.00,0.00,16,,,23087.73,,,93.57,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,18/10/2021,2457461,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,5.85,0.00,0.00,4,,,3635.38,,,23.39,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,18/10/2021,2457464,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,5.85,0.00,0.00,4,,,4733.7,,,23.39,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,01/10/2021,2454947,ROSEN,SB,TERCERAS,CD Villa El Salvador,0.49,0.00,0.00,317,,,31224.61,,,156.64,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,01/10/2021,2454947,ROSEN,SBN,TERCERAS,CD Villa El Salvador,0.43,0.00,0.00,154,,,19370.48,,,66.07,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,19/10/2021,2458573,ROSEN,SB,TERCERAS,CD Villa El Salvador,0.49,0.00,0.00,291,,,32676.46,,,143.79,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,19/10/2021,2458573,ROSEN,SBN,TERCERAS,CD Villa El Salvador,0.43,0.00,0.00,26,,,2875.46,,,11.15,,
ROSEN PERU S.A.,DECOHOGAR,DORMITORIO,24/09/2021,2452465,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,5.85,0.00,0.00,10,,,12349.1,,,58.48,,
SAMITEX SA,HOMBRE,ROPA INTERIOR HOMBRE,07/10/2021,2455325,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,0.00,0.93,0.00,,24,,,1128.72,,,22.27,
SAMITEX SA,HOMBRE,ROPA INTERIOR HOMBRE,07/10/2021,2455326,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,456,,,21445.68,,,101.98,,
SAMITEX SA,HOMBRE,ROPA INTERIOR HOMBRE,06/10/2021,2453178,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,151,,,2674.21,,,33.77,,
SAMITEX SA,HOMBRE,ROPA INTERIOR HOMBRE,06/10/2021,2455327,JOHN HOLDEN,PQ,TERCERAS,CD Villa El Salvador,0.17,0.00,0.00,1301,,,18035.41,,,225.59,,
SAMITEX SA,HOMBRE,ROPA INTERIOR HOMBRE,06/10/2021,2455327,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,655,,,16095.5,,,146.48,,
SAMITEX SA,HOMBRE,ROPA INTERIOR HOMBRE,18/10/2021,2457648,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,1786,,,63653.04,,,399.42,,
SAMITEX SA,HOMBRE,ROPA INTERIOR HOMBRE,18/10/2021,2457647,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,0.00,0.93,0.00,,48,,,1710.72,,,44.55,
SAMITEX SA,HOMBRE,ROPA INTERIOR HOMBRE,29/09/2021,2453178,JOHN HOLDEN,PQ,TERCERAS,CD Villa El Salvador,0.17,0.00,0.00,3733,,,46310.81,,,647.30,,
SAMITEX SA,HOMBRE,ROPA INTERIOR HOMBRE,29/09/2021,2453178,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,402,,,7301.32,,,89.90,,
SAMITEX SA,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,21/09/2021,2451107,JOHN HOLDEN,RTW,TERCERAS,CD Villa El Salvador,0.00,2.38,0.00,,10,,,526.79,,,23.78,
SAMITEX SA,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,21/09/2021,2451107,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,0.00,0.93,0.00,,102,,,4462.14,,,94.67,
SAMITEX SA,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,21/09/2021,2451108,JOHN HOLDEN,RTW,TERCERAS,CD Villa El Salvador,0.54,0.00,0.00,307,,,14725.68,,,164.78,,
SAMITEX SA,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,21/09/2021,2451108,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,1811,,,80326.12,,,405.01,,
SAMITEX SA,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,20/10/2021,2459745,JOHN HOLDEN,RTW,TERCERAS,CD Villa El Salvador,0.54,0.00,0.00,101,,,7833.12,,,54.21,,
SAMITEX SA,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,20/10/2021,2459745,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,900,,,47471.52,,,201.28,,
SAMITEX SA,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,20/10/2021,2459488,JOHN HOLDEN,RTW,TERCERAS,CD Villa El Salvador,0.00,2.38,0.00,,16,,,888.02,,,38.05,
SAMITEX SA,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,20/10/2021,2459488,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,0.00,0.93,0.00,,170,,,8031.59,,,157.78,
SAMITEX SA,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,06/10/2021,2455667,JOHN HOLDEN,RTW,TERCERAS,CD Villa El Salvador,0.54,0.00,0.00,746,,,51938.41,,,400.40,,
SAMITEX SA,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,06/10/2021,2455667,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,1987,,,107481.69,,,444.37,,
SAMITEX SA,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,06/10/2021,2455666,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,0.00,0.93,0.00,,94,,,5452.68,,,87.24,
SAMITEX SA,MUJER,MARCAS FORMAL NACIONAL MUJER,21/09/2021,5460075923,JOHN HOLDEN WOMAN,RTW,TERCERAS,CD Villa El Salvador,0.00,0.00,1.54,,,40,,,3640,,,61.72
SAMITEX SA,MUJER,MARCAS FORMAL NACIONAL MUJER,21/09/2021,5460075927,JOHN HOLDEN WOMAN,RTW,TERCERAS,CD Villa El Salvador,0.00,0.00,1.54,,,11,,,847,,,16.97
SAMITEX SA,MUJER,MARCAS FORMAL NACIONAL MUJER,21/09/2021,5460075927,JOHN HOLDEN WOMAN,FLT,TERCERAS,CD Villa El Salvador,0.00,0.00,1.14,,,25,,,2000,,,28.51
SAMITEX SA,MUJER,MARCAS FORMAL NACIONAL MUJER,21/09/2021,5460075925,JOHN HOLDEN WOMAN,RTW,TERCERAS,CD Villa El Salvador,0.00,0.00,1.54,,,32,,,2776,,,49.38
SAMITEX SA,MUJER,MARCAS FORMAL NACIONAL MUJER,21/09/2021,5460075926,JOHN HOLDEN WOMAN,RTW,TERCERAS,CD Villa El Salvador,0.00,0.00,1.54,,,3,,,213,,,4.63
SAMITEX SA,MUJER,MARCAS FORMAL NACIONAL MUJER,21/09/2021,5460075926,JOHN HOLDEN WOMAN,FLT,TERCERAS,CD Villa El Salvador,0.00,0.00,1.14,,,39,,,2262,,,44.48
SAMITEX SA,MUJER,MARCAS FORMAL NACIONAL MUJER,21/09/2021,5460075924,JOHN HOLDEN WOMAN,RTW,TERCERAS,CD Villa El Salvador,0.00,0.00,1.54,,,3,,,213,,,4.63
SAMITEX SA,MUJER,MARCAS FORMAL NACIONAL MUJER,21/09/2021,5460075921,JOHN HOLDEN WOMAN,RTW,TERCERAS,CD Villa El Salvador,0.00,0.00,1.54,,,10,,,770,,,15.43
SAMITEX SA,MUJER,MARCAS FORMAL NACIONAL MUJER,21/09/2021,5460075921,JOHN HOLDEN WOMAN,FLT,TERCERAS,CD Villa El Salvador,0.00,0.00,1.14,,,16,,,976,,,18.25
SAMITEX SA,MUJER,MARCAS FORMAL NACIONAL MUJER,21/09/2021,5460075928,JOHN HOLDEN WOMAN,RTW,TERCERAS,CD Villa El Salvador,0.00,0.00,1.54,,,2,,,208,,,3.09
SAMITEX SA,MUJER,MARCAS FORMAL NACIONAL MUJER,21/09/2021,5460075922,JOHN HOLDEN WOMAN,RTW,TERCERAS,CD Villa El Salvador,0.00,0.00,1.54,,,45,,,3465,,,69.44
SAMITEX SA,MUJER,MARCAS FORMAL NACIONAL MUJER,21/09/2021,5460075929,JOHN HOLDEN WOMAN,RTW,TERCERAS,CD Villa El Salvador,0.00,0.00,1.54,,,2,,,154,,,3.09
SAMITEX SA,MUJER,MARCAS FORMAL NACIONAL MUJER,06/10/2021,2452968,JOHN HOLDEN WOMAN,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,777,,,32890.41,,,173.77,,
SAMITEX SA,MUJER,MARCAS FORMAL NACIONAL MUJER,29/09/2021,2452968,JOHN HOLDEN WOMAN,RTW,TERCERAS,CD Villa El Salvador,0.54,0.00,0.00,2820,,,194192.06,,,1513.59,,
SAMITEX SA,MUJER,MARCAS FORMAL NACIONAL MUJER,29/09/2021,2452968,JOHN HOLDEN WOMAN,FLT,TERCERAS,CD Villa El Salvador,0.22,0.00,0.00,574,,,27560.18,,,128.37,,
SAMSONITE PERU S.A.C.,ACCESORIOS,ACCESORIOS TERCERAS,13/10/2021,2455851,SECRET,SB,TERCERAS,CD Villa El Salvador,0.49,0.00,0.00,293,,,26608.91,,,144.78,,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,AUDIO,14/10/2021,2457330,SAMSUNG,BT - OTROS,TERCERAS,CD Villa El Salvador,0.00,0.94,0.00,,60,,,12637.8,,,56.53,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,AUDIO,06/10/2021,2451021,SAMSUNG,BT - OTROS,TERCERAS,CD Villa El Salvador,0.00,2.92,0.00,,22,,,14378.01,,,64.31,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,COMPUTACION,14/10/2021,2457259,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,0.00,4.70,0.00,,59,,,61979.02,,,277.22,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,COMPUTACION,25/09/2021,2444719,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,0.00,9.45,0.00,,30,,,63384.9,,,283.51,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,COMPUTACION,12/10/2021,5460076496,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,0.00,0.00,1.50,,,1,,,335,,,1.50
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,ELECTRODOMESTICOS,22/09/2021,2444707,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,0.00,3.02,0.00,,61,,,20573.71,,,184.04,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,ELECTRODOMESTICOS,14/10/2021,2457285,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,0.00,2.39,0.00,,140,,,37453.94,,,335.05,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,ELECTRODOMESTICOS,29/09/2021,2444707,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,0.00,2.54,0.00,,103,,,29237.96,,,261.55,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,ELECTRODOMESTICOS,29/09/2021,5460076135,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,0.00,0.00,2.40,,,1,,,268,,,2.40
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,22/09/2021,2446345,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,14.01,0.00,,86,,,134694.92,,,1204.92,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,22/09/2021,2446352,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,14.92,0.00,,29,,,48372.16,,,432.72,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,22/09/2021,2446346,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,11.08,0.00,,74,,,91630.5,,,819.69,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,22/09/2021,2449575,SAMSUNG,PQ,TERCERAS,CD ALDEA6,0.00,1.30,0.00,,2,,,290.06,,,2.59,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,22/09/2021,2449575,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,18.77,0.00,,100,,,209825.46,,,1877.01,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,22/09/2021,2446344,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,35.85,0.00,,11,,,44085.25,,,394.37,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,22/09/2021,2446351,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,15.31,0.00,,6,,,10271.88,,,91.89,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,22/09/2021,2451150,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,24.33,0.00,,14,,,38070.27,,,340.56,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,22/09/2021,2446341,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,17.38,0.00,,104,,,202096.86,,,1807.87,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,22/09/2021,2451526,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,10.46,0.00,,24,,,28056.48,,,250.98,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,14/10/2021,2457264,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,13.35,0.00,,552,,,823959.17,,,7370.79,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,25/09/2021,2446345,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,12.38,0.00,,119,,,164698.38,,,1473.32,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,25/09/2021,2446346,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,9.77,0.00,,44,,,48069.56,,,430.01,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,25/09/2021,2446351,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,11.73,0.00,,27,,,35400.78,,,316.68,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,27/09/2021,5460075976,SAMSUNG,BT - LB,TERCERAS,CD Villa El Salvador,0.00,0.00,8.61,,,1,,,963,,,8.61
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,20/10/2021,2457264,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,18.29,0.00,,454,,,928043.25,,,8301.89,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,20/10/2021,2457270,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,33.24,0.00,,3,,,11148.66,,,99.73,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,12/10/2021,5460076496,SAMSUNG,BT - LB,TERCERAS,CD Villa El Salvador,0.00,0.00,19.76,,,1,,,2209,,,19.76
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,06/10/2021,2455305,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,17.48,0.00,,291,,,568764.52,,,5087.93,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,06/10/2021,2452824,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,9.21,0.00,,40,,,41160,,,368.20,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,05/10/2021,5460076197,SAMSUNG,BT - LB,TERCERAS,CD Villa El Salvador,0.00,0.00,13.14,,,2,,,2937,,,26.27
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,29/09/2021,2446345,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,16.37,0.00,,157,,,287220.1,,,2569.35,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,29/09/2021,2446352,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,23.28,0.00,,7,,,18215.22,,,162.95,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,29/09/2021,2449575,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,25.89,0.00,,85,,,245985.29,,,2200.48,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,29/09/2021,2446344,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,18.99,0.00,,237,,,503183.13,,,4501.26,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,29/09/2021,2446351,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,10.84,0.00,,90,,,109037.59,,,975.40,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,29/09/2021,2451150,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,19.39,0.00,,109,,,236275.1,,,2113.62,
SAMSUNG ELECTRONICS PERU SAC,ELECTROHOGAR,LINEA BLANCA,29/09/2021,2446341,SAMSUNG,BT - LB,TERCERAS,CD ALDEA6,0.00,16.47,0.00,,20,,,36826.9,,,329.44,
